antibody,BMP2_1,BMP2_24,BMP2_4,BMP2_48,BMP2_8,ctrl_0,EGF_1,EGF_24,EGF_4,EGF_48,EGF_8,HGF_1,HGF_24,HGF_4,HGF_48,HGF_8,IFNG_1,IFNG_24,IFNG_4,IFNG_48,IFNG_8,OSM_1,OSM_24,OSM_4,OSM_48,OSM_8,PBS_1,PBS_24,PBS_4,PBS_48,PBS_8,TGFB_1,TGFB_24,TGFB_4,TGFB_48,TGFB_8
JNK2,-0.03882194860215032,-0.1447284655718343,-0.007266762735737108,0.19748073637660185,0.0038171442145094134,-0.037224917417795704,-0.012202489839200071,-0.09856627512711634,-0.1641436705189316,-0.11662572577727759,-0.0771450311804387,-0.008586438400588871,-0.13462579548847387,-0.03943795509803182,-0.03451283370569613,-0.021384494923556027,0.022136400412008306,-0.07946893953417082,0.019382498965559884,0.07007406419577152,-0.050786027697375814,0.02668213733320716,-0.13469505581931818,-0.13181222150275315,0.02625785061446828,-0.04769367493370992,-0.06256211655467106,-0.1623841887932052,-0.06442239974565225,-0.15781759513274185,-0.11305186746218981,-0.09925050523919761,0.033261919178631555,-0.02848029474758714,0.06449343392462013,-0.014295786463284775
LC3A-B,-0.11650684460164658,-0.06281569045997648,-0.04535777503628365,0.01737952170218946,0.04160600635615462,-0.04937008211349439,-0.14928966918550077,-0.1881961807836121,-0.10266370902519219,-0.24664347168630335,-0.06583275169473966,-0.09853520526828786,-0.19851124655497013,-0.25159011449752866,-0.32746564830622393,-0.097473698184128,-0.18802983265388196,0.14130877403213157,0.00442301771986196,-0.17359265253835246,0.12231504647092291,-0.08827579888979604,-0.13247179042781507,-0.11136885713281612,-0.1822934538059845,0.06833096068262602,-0.12215649021437047,-0.2771316076317022,-0.15753792993853077,-0.23655481277476023,-0.11602421207288917,-0.21211605462669478,0.4252170038449341,-0.03507337346288923,0.33136144932412165,0.09455581426801209
Lck,0.06642751896276959,-0.06306083961374824,-0.10425288450113661,-0.06665142259090025,0.0043118379413124314,-0.012629477329211509,0.018263509989892106,-0.04444866283316112,-0.012708184667371414,0.0865415835557452,-0.008523068579351758,0.039369929960689255,-0.006677400343618811,0.014609081306472843,0.01926233203339654,-0.018390635390469662,8.154243744433697e-4,0.03566896701915754,0.03238401729501755,0.31756470459585734,0.03346853534759228,0.015991625737715814,0.18754478511334768,0.061776094020906544,0.42105647595601353,0.026772592731740135,0.15268952210836317,-0.06628510317534687,-0.08753745583100625,0.02824954323723953,0.05052078272987507,0.01357068738869615,-0.1025970766399205,-0.04112070500406745,-0.23481127367063379,6.434416332354215e-4
LDHA,-0.06057371135434037,-0.027530650240705355,-0.03741443475527012,0.3088383334046708,-0.018177388784957657,-0.09385985346247977,-0.07785973768872971,-0.12172575051672695,-0.08050416522598827,0.05723566207703679,-0.07722316059096843,-0.0679677134679326,-0.07717145465237957,-0.06800665982213776,0.24968056093377392,-0.09239317128208724,-0.10817008740067703,0.15391608135494522,-0.0275516521141181,0.28266715740511855,-0.012924941124060731,-0.034397986264782125,0.2852254828714765,-0.026980724065044596,0.7606941626427893,0.01977733621860855,-0.1344766529093564,-0.27430895680750783,-0.1495393353529559,-0.2214849526739744,-0.17218165585116074,-0.10846069861992425,0.04637947254494678,-0.04329116121219852,0.2631865421767535,-0.0561664650519692
LRP6_pS1490,0.08217599536461967,-0.06782898604646265,0.09138993718745644,-0.13583118573406394,0.004956001409527239,0.03663888058441203,0.015582813360751017,0,0.02110957013855422,-0.0647764842727901,0.009123760102500116,0.004671314632533885,-0.09519765977965232,0.01729513753598024,-0.22024350493767686,-0.018141787412974633,0.09300061805628934,-0.18451511538298526,0.06182092946360873,-0.14787239636461214,0.058177576954667486,0.01365512694634401,-0.1589725932757973,0.03430766449442979,-0.09653403472748685,0.01486624828033175,-0.03610762058013855,-0.2247607370567522,0.004758154038708637,0.027911853879759255,-0.06383468697284131,0.06310238961055104,-0.09382641467132538,0.06061987589453363,-0.08363302183236514,-0.03867953598824214
MAPK_pT202_Y204,0.0387584292634516,-0.2689888437867802,-0.0757280109193422,-0.07084320540669967,-0.02092480963103124,0.5674920181111,0.37076415811390656,0.11816562963457784,0.4342672735430636,-0.32979431487010724,0.3698332675879576,-0.08236471638200545,-0.24637804190858498,-0.05487715547133153,-0.31382930970560824,-0.15221175415793237,0.09730620418812126,-0.28813698745511435,0.13539966973492168,-0.17261019800377878,0.19253211898149908,0.1583844459190083,-0.24647227270473257,0.030443025601942536,-0.3443399864714187,-0.0824743357955993,-0.5858693730743245,-0.5039218231255044,-0.21341542400795196,-0.34504256441417713,-0.4419704617818205,0.12970813209669727,0.39447583716774093,0.12458900793078787,0.642307573772134,0.2705040150248268
Mcl-1,-0.17008708775312625,0.061659614115509534,0.15267776877137199,-0.3036019543395766,0.09481876703838915,0.018106710715729262,-0.20363757807767144,0.3016167179644877,0.10635043421003504,0.10432096027225024,0.2103501167284671,-0.10486213810105914,-0.002198665536165598,-0.36892423912161626,-0.013354387244448328,-0.14528977217544709,-0.1308077005304614,0.7888877456403567,0.588735211468098,-0.5423660032699991,0.8792270857891527,-0.10667845111656837,0.5074453869819642,0.010651454802988082,0.05023496819800511,0.3095580894618221,-0.13889816923761072,-0.4368769730738651,-0.4713440395729243,-0.22983662593298393,-0.42490177127366063,-0.09184998361688748,8.006203213267843e-4,0.34837895833101895,-0.414519702585453,0.405553022712028
MCT4,-0.009566019478276379,0.016664566310374322,0.01665080763096809,0.2202051546071418,-0.013726999664632866,-0.2210415912892657,-0.10159382102715382,-6.043655462018502e-4,-0.03604039542441332,0.3508190455550524,0.020556222944772717,-0.08555800344681012,0.017429999223550294,-0.054298353858561396,0.1276245142783464,0.03368810243323074,-0.07110850982874256,0.018137847162081347,0.09829532516257132,0.4235418540785997,-0.004122770576126426,0.010435394168251767,0.19386123425953597,0.043727991552711225,0.5386491221453689,-0.002090168215028931,-0.17627218973617415,-0.21749269506634528,-0.21333996502156388,-0.3558779013824049,-0.08651238336917129,-0.05720223262934764,0.06943329256188309,-0.031699703391064905,0.17129260535726704,0.03162270725749988
MDM2_pS166,0.06733784272051736,0.15109519439059882,0.031643306772295945,0.15156468235094098,0.026983522090618026,-0.09422279323725784,0.03918837868423756,0.13059028543578716,0.0061820964305859165,0.10215112643069685,0.01769687709559512,-0.034040508830262085,-0.03770436591139953,-0.10271157316656623,-0.06806898471785473,-0.0690444474155159,0.10220491534239082,0.17743846204410993,0.05407552614756494,-0.042909884116406144,0.08772421104967654,0.14640961482244894,0.14077469622574998,-0.016259831993474458,-0.04004135769688098,-0.022732746259034833,-0.32724589803968074,-0.35422560723934515,-0.32560435101418905,-0.45720120071970227,-0.3997446256751767,0.12367443363264047,0.12965089464844046,0.049353669229456915,0.2141049047653183,0.08921990596982463
MEK1,-0.055680053094388955,-0.13747697786669685,0.009735392939744904,0.09575856846581499,-0.004064241322494586,-0.07755054985747305,0.056989443897124924,0.23237652559227978,0.023711962791472665,0.111948397887047,-0.0732892866537438,0.09335240522953066,-0.06788126643737247,0.015433213581180556,-0.08296051016876375,0.0026328489993013566,0.05497334655433035,0.38321170201400767,-0.003608624244110053,0.2007113612387315,0.030132218906953105,0.05804918274332986,-0.17241262015552122,-0.0033407625182174873,-0.02941888241520645,0.013888164312613749,-0.21543292550494278,-0.15339836690299188,-0.14396754487543972,-0.3578680498258084,-0.2176559761076454,0.03816476123753481,0.38458236535095874,0.01902595383680632,0.1521953130882175,0.03528933627404468
MEK1_pS217_S221,-0.036734081616803645,0.09090552153616188,0.014588590221263253,0.1393357671242456,0.03223870397871523,-0.01948675563373301,-0.00585982701362002,0.1415907374353212,0.010221981245006681,0.053859610313840005,0.04976906270278266,0.016828838063266887,-0.03202580185084372,-0.1132529680353876,0.03572348607087213,-0.09826492481616544,0.020972082262854155,0.1847008313978247,-4.3780947391019895e-4,0.03842994761219889,0.0687929275004723,0.013584675020750605,0.02651167246432763,-0.07889496496094907,-0.027636582498844698,-0.011767120493510341,-0.14720987795051207,-0.11410393448394314,-0.1613968038570085,-0.13325491534562006,-0.1622518875783393,0.051279502882451734,0.17803176702668347,-0.03524912748166323,0.20370037769686788,0.09907050923057012
MERIT40_pS29,-0.04334631167452397,0.03536881693773236,-0.08469970306593949,0.17034678101964187,-0.024540156033393403,-0.048977489913047303,-0.011377117530400055,-0.09286973070929466,-0.09772524125974585,0.0054520229966667794,-0.13065908054002298,-0.07707825916060307,-0.06297618198594745,-0.14428646423880903,-0.041363065959898304,-0.11993557598856422,-0.07342417447885002,0.07819005635125108,-0.003623025938684759,-0.045382917969206495,0.02913978606737837,0.006583971483207249,0.0047273107749016335,0.0010372080502863141,-0.06927378596378249,0.013214771932588952,-0.1593088673260871,-0.1388479291260463,-0.08280028101870512,-0.11997427758419538,-0.1400410494271423,-0.06952423779159433,0.08620859741297401,-0.0798764691977881,0.06739835699176065,0.014323631167469915
Merlin,-0.004218394899673698,0.12397406573670357,-0.020670245165670183,0.5857627289628039,-0.04634027240322571,-0.13913958286288058,-0.037473104122550324,0.25841564724306787,-0.10288484123744598,0.49866701300038346,-0.044877883571788374,0.05109023344824346,0.10919146842722023,-0.02703153988595776,0.48314022638995263,0.010115406243901113,-0.049407992927998516,0.1884159950583777,-0.0353255109578259,0.22520225300226504,0.017302200911541287,0.015015638302405434,0.06798305046907166,-0.04093888233362545,0.2743828168193817,0.016010205255578804,-0.04846230443407196,-0.05013276593501902,-0.13028199255746578,-0.24783694354807634,-0.14516259766227624,-0.026076234783744632,0.14052730316722722,-0.11336931318860025,0.9242417980369293,-0.054092379101369555
MIF,-0.04653950777182578,-0.1688091497831544,-0.027660196759023772,-0.06518357896754498,0.0312816382864262,0.06498153950076789,-0.043997619001639225,-0.1084355949987918,-0.06143085134044348,-0.1332506382253242,0.006003173537575926,-0.10261818686238763,-0.10600464999669122,-0.058915621516593214,-0.0016315017951583,-0.03396277690354212,-0.023385245824058848,-0.07584875327760973,0.02290044215212164,-2.506953009305599e-5,-0.014901514050815462,0.00632572640546952,-0.17051866833099344,-0.18268079528049885,0.1566191840736128,-0.0758032439641553,0.001816070140896259,0.16157432835012575,0.01692140608378582,0.24320023617327674,0.1279593337103747,-0.11953563040437858,-0.03130522503680769,-0.019542511560573045,-0.18743950676342047,-0.02528454188072329
MIG6,0.009448750160294062,0.19063286240993305,0.16950584041737798,0.11505184459136686,0.18463464725981546,0.07849156195166583,0.06416669326306342,-0.10193132450698617,0.06309470740803495,-0.20486668078904158,-0.023181582172323845,0.10751600259036281,0.020559983184557755,0.06905805051380993,-0.002707613138433807,-0.013705080455061348,0.118915000765962,-0.23025525268504843,0.014624848565525154,-0.23018158339569883,-0.13669223183442084,0.048694208813851954,-0.07497915252647519,0.07138688795741613,0.045938976859030756,-0.02124231870075581,0.06757749203660605,0.07582119693816153,-0.012300438565967348,0.08642433737052392,-0.07271480171409107,0.08313678430854037,-0.17405368997041332,-0.0200460757653411,-0.31358021853281687,-0.06034489431432904
MMP2,0.06890586593218202,-0.08964700096005412,0.0210478751649506,-0.20999629693584146,-4.312299874717807e-4,0.09075097288372039,0.04573069897575133,-0.0899121042780761,0.039925455619502434,-0.1805907488193832,0.041761014426235574,0.07332538300137612,-0.02391274890742909,0.05302235418982092,-0.08511719470735415,0.006891287386943643,0.06426073784330939,-0.11593600848948755,0.019521186377535252,-0.12486999013227248,0.008237353191890192,0.0195087168336649,-0.06798801560099076,0.051951177060568586,-0.09389937274944544,-0.006159062428152171,0.10862498891927125,0.10797711696416697,0.14908655736152018,0.24053277606906928,0.0733054499217704,0.0869611096575599,-0.13354998315840225,-0.032097237443547866,-0.18276609108576491,0.01921562762610888
Mnk1,0.031007015312792884,0.09998627589127847,-0.016523321710764805,0.01328248192287322,0.03411652811568236,0.06150677985743086,-0.01981014395428058,0.0021233561371806287,0.030912983266730833,0.023948224532944234,0.011947391075157193,0.04864104488280825,-0.10375820990258945,0.04532454360351339,-0.10419277097149915,0.03284565378221006,0.03916501390246131,0.004674604219054937,-0.07368122053821408,-0.2520486430224655,0.008817751863652456,-0.039331300780181405,-0.09238455161062462,0.062318376568681826,-0.16681610549331088,0.02855050564751401,0.07451244460438887,-0.32151627382057474,0.043064600908881256,-0.6768978149100687,-0.06585186403510172,0.0662645203677192,0.2837490840938488,0.02399262779410193,0.2534320220872329,0.04759216384126022
MSH6,-0.04859655047968702,0.0024829417842997426,0.06400799087139791,0.04294349672134116,-0.030171559138171194,-0.042457702997165385,-0.023433361648067138,0.2540917061948845,0.029451222355469958,0.3612807004652972,-0.004343369229985547,0.012315774623729419,0.06830674588627121,0.008228916349826093,0.011488920080429137,0.011236281103954414,0.011957987369485364,0.21014489693328572,0.009948115846654355,0.09759993125132083,-0.018644849600369155,-0.007275387887465739,0.1742375330303874,0.028149339512421302,-0.08822542077438372,0.040224141236059593,-0.012682239354702097,-0.2096867724958264,0.012101061704897475,-0.6900361107969594,0.021688391746782863,-0.023554405561261385,-0.1695231666324699,0.005157056444458653,-0.10554643795258872,0.019484070027690852
MSI2,0.1825858685120663,-0.09504217529855045,-0.03309421689711452,-0.05958059755917912,0.01815789023154494,0.0026791694353791562,0.16313210805606637,-0.06744937708489504,-0.0630978793294096,0.043135965420091064,-0.019038150527466133,0.22229753266456717,0.07532924884677526,-0.029187091046474076,0.18775762010375135,5.505156035552918e-4,0.1198604591113209,-0.29356954267699426,0.008349903412835572,-0.024712522358256425,-0.06837086879452856,0.17421017814637052,-0.2086399874823741,-0.09332529081606988,-0.18965859351505945,-0.05315152405810293,0.07622703073680444,0.048577993832592314,-0.06395377214825708,0.056788464166178894,-0.07249601402243624,0.1271549751920506,-0.2362372376418983,-0.027211079329685677,-0.21493149366016157,-0.0018304377938794004
mTOR,-0.017298712775668447,-0.05049773648936504,-0.012263920302929825,0.2738897528955438,0.0395187058292343,-0.060139296083122705,-0.03289624231554597,0.1396344244623705,-0.0353130260081493,0.14928736788967809,-0.042916528282607266,-0.0014713754549330086,0.24857054707996068,0.03449533130705376,0.19807427567975694,0.024974620176637954,-0.01797776886833624,0.285317170285481,0.07083228446322631,0.35119928679600454,-0.15789356408971505,0.010097157473555458,0.28474287869181236,-0.012521297976846061,0.006618995332120747,0.012508153349948233,-0.08632021221105284,0.04949309867286118,-0.07842898238817084,3.969040293733195e-4,0.06919086276046896,-0.024727163970725295,0.19576924614828217,-0.01838551810942447,0.09780021332267326,0.05233570392381548
mTOR_pS2448,0.05740132989283522,0.2381431803560988,0.059419756072532186,0.3347064183821081,0.13317844706048226,0.014463549289617295,0.10166926507172286,0.30152467115566417,0.047903737883620304,0.31692619087817253,0.19979449060905335,-0.014839172234688865,-0.05082603563049363,0.0072428761829675245,-0.08363181351878667,0.01608634447034983,0.12395540618325784,0.34907736976094855,0.35093205433868,0.2864590549145018,0.22707648690640322,0.20809631831331216,0.15256880607727402,0.07935302634458223,-0.2546117776015082,0.08894780399683398,-0.33071561555555534,-0.6365126851672251,-0.31043289747733716,-0.6674515644451715,-0.4026976569940741,0.1140056940075104,0.42951556864374485,0.14368539673906894,0.38925929386818386,0.40025994544672955
Myosin-11,0.010644886088835813,-0.04153926794053278,-0.048120863114097225,-0.14649044698280492,-0.003770768351652199,0.02081565583869213,0.020477694312231894,-0.045334875411555425,0.023247413670857007,-0.09222600915679027,-0.03084483943544729,0.04148475719390181,0.0033985046287981755,-0.007958676209615434,0.06491900502876687,-0.02045720519452941,-0.01707206096165723,-0.1536287120156821,-0.033034290677946304,-0.07601399335498861,0.0013774010831189092,-0.012408168031605521,-0.03600209926935734,0.09421334192647413,-0.07183607485904257,0.041913480908779964,0.04699385339227597,0.04451881811314207,0.07418990067076739,0.10367542932924903,0.014650272593777708,-0.015460075567707706,-0.1393185264728805,-0.039335798837026766,-0.07402707336089082,0.010620045240197173
Myosin-IIa_pS1943,-0.21023635553876727,0.33920679769186407,-0.21778504651169603,0.9483340253271253,0.06754925396074903,-1.3191390076879075,-0.3582180196143128,0.5164561267859379,-0.46208780055410376,0.5173090548537191,-0.3683979553602529,-0.35389772688370036,0.010361238231189883,-0.2614019063075029,0.7597784157214869,-0.14694326180137146,-0.5617228590671026,0.8150406826767178,0.08172673048445268,0.9588275582400502,-0.03380964486566774,-0.1549768447552102,0.6054411307230402,-0.5604304625682245,0.640654833713356,0.0656868810711731,-1.3655105660186246,-0.3617363007316765,-0.8975670490515665,-1.7372079139307328,-0.577718981758303,-0.6347244609926693,1.050999122819517,-0.1974608475553792,1.778088701904146,0.13704261773233548
Myt1,0.08803299864791371,-0.28720349105517584,-0.029181025644740247,0.04001591753166301,0.016434912851699384,-0.01764742355295061,0.11166777594680476,0.2568557372714456,0.04993004245643768,0.3014703734151538,0.1000850715559708,0.025195640888400917,-0.04190496872240839,0.07450162331954358,-0.29279654067355304,0.06368510045683384,0.07150523196667614,0.053647303670247226,0.005736815714412669,-0.11064143789480958,0.10218785551763723,0.012654054052278867,0,0.10888351404231666,-0.49738562288668536,0.025380637993581503,0.11530466214990646,-0.6223455028759511,0.10867295339691223,-0.7874491977115969,0.09447057493020164,0.07917588860487154,-0.20641870633889267,0.09161934947915162,-0.058463103397137214,0.17696036356081468
N-Ras,-0.04106063079405165,-0.07689394816843442,-0.04587511744698182,-0.0526649910085033,0.03862123933397827,0.08648703697584334,0.05047901697520644,0.025365013372147315,-0.028709838705890577,-0.03922622714293802,0.021473938919536275,0.020887822735766625,0.05011635516591088,0.10342968603740983,0.033033795807704484,0.016112968912590713,0.013698105041060801,0.007282533461430573,0.004086081919172394,0.0166093466109563,-0.01651504037977209,-0.021883934550493943,-0.04176971834233723,-0.04431012637493653,0.010334572515993002,0.004448244285887192,0.014196844154930855,0.13138010006880566,0.24033554570216706,0.16952824693065457,0.08927984629518923,0.051757696574005876,0.01981651406424003,0.06437087198781052,0.020840474024681817,0.06255821833854383
NAPSIN-A,-0.03213615318200871,0.010510803097625608,0.03394651818906092,0.12255247027664648,0.0034549186760110227,0.014929018801144079,-0.005602776919553968,0.004125654511193964,-0.003542120277848006,0.10053800602336797,0,0.06891136492558196,0.006248334955774309,0.00397190260221012,0.11791507230774342,-0.0014147293263699814,-0.04242386394813666,0.03357637511251841,-0.031133061020786543,0.13358272578521022,-0.0154228538260626,-0.011260518678158775,0.02063759117470466,-0.023570339950076142,0.06856013674103016,-0.012886328281636033,0.01289497532272129,0.06175356545004519,-0.019290661459404362,0.09383545794970291,0.06417641989622244,0.007687791313230018,-0.05459123369016215,-0.029226553252868003,-0.08023287681528224,-0.03992316586141356
NDRG1_pT346,-0.06642757916024421,0.21637549669700548,-0.18805476036420019,0.030108530536865886,0.08795710868309596,-0.0810856400305603,-0.021144197957964975,-0.03547026269880716,-0.23095551803295936,-0.4848243554745009,-0.11689220601683235,0.03401038717255163,-0.09682421094846015,-0.03449731808691028,-0.0025094129674846904,-0.008707095696780945,-0.07437196574147802,-0.3320657626719353,-0.2634583373007981,-0.8491157324715716,-0.1877145955534624,0.1162060823974176,1.7304257653733885,0.3289743011416956,2.1378025454924168,0.713539448611522,-0.40257707663043607,-0.10243236838301241,0.14345259319878007,-0.0233505049923569,0.2290148041306167,-0.06962871017129167,0.4676733033798695,-0.23455470818967947,0.27255361463411737,0.1663524270739845
NDUFB4,-0.02864419465430569,-0.0835147443105873,0.02929816872276909,-0.1288328103387564,0.03929531505521385,-0.014622094004446555,0.01035889182015075,0,0.017909440103851856,-0.030438600009928114,-0.0012954645907176598,0.02692407942076097,-0.15879897501045695,0.034961551229647475,-0.19130393820358105,-0.0018901251876670643,0.008507319037360298,-0.09048963353882092,0.050349455988920655,0.1030758069700201,0.02156425179997972,0.05933584594836412,-0.12087642306448956,0.03109963831480254,-0.05365817243615419,0.009831751875632493,-0.003821786665321475,0.009296992318558512,0.0037506261300216523,0.030209145407884202,0.0516146266961643,0.029081893791860252,-0.08851877904601896,0.019518718049840473,-0.13357431947323561,-0.012468862312935544
NF-kB-p65_pS536,-0.13404118183281927,0.09213017033584919,0.08896108051524197,0.41333147314293234,0.03678979503876803,-0.11528270221497282,-0.17414940435693252,-0.06395578034305932,-0.014087254757870921,0.18086432801452368,-0.07704495568994886,-0.16483822499421313,0.02770359490285892,0.04164618479867569,0.1268973065999053,-0.02257851769916709,-0.10291198732445915,0.43841432895625804,0.167456793963555,0.1625803527458493,0.12789590101869328,-0.20080369964537612,0.2229334938730155,-0.0211558575078183,0.07173431181483997,0.021708136702112333,-0.1935901685859343,-0.2298477474519731,-0.11037215685904007,-0.21355092182246702,-0.1892302719253677,-0.15873030387586626,0.14372065003058548,0.0040337283154148,0.0433044688884418,0.026282468572538797
Notch1,0.11455822066725636,-0.10544876034406915,-0.047231270580972776,-0.05624259657598983,-0.13094117888908166,0.11120645991503647,0.14714894933413247,0.1817931836142889,-0.013287808476818057,0.5390841187515987,0.0352078779368883,0.10283495010208715,0.5501621416479848,0.00463643728237606,0.9794740543916854,0.12323643459577588,0.09632428852768195,-0.050584839206494286,-0.0809537632506658,-0.10836329318106881,-0.15032930149778698,0.10748400627272782,-0.193881183942909,-0.08565044523434288,-0.09951154780007869,-0.10396517812506931,0.1721317031882542,0.6264987526662024,-0.015071431710242505,0.27727106013338537,0.3123480617211108,0.09648608127820997,-0.2318014949115462,-0.09433965225849733,-0.21409805122897263,-0.16838190583160734
Notch3,0.06442315769314477,0.0316618011697672,0.0593499825689097,-0.054687758998297975,0.012507125406574672,0.08370848434269441,0.053730974610796234,0.03737579900904624,0.034559027226597004,-0.0744433589625103,0.018452945516204477,0.06645156384160016,0.12238170194229035,0.04524680593093606,0.03143760487357344,0.001985752042072536,0.018170665603906316,-0.04111015906211772,0.0101664930016572,-0.03306347040732945,-0.01619860610529081,0.004237485114993569,0.028760535841083765,-0.007583584401456048,0.19070820796360266,0.004132182555369166,0.14452904709014497,0.25112635496628827,0.11213945444063067,0.12448537527680169,0.15731376408189243,0.005198364154097688,-0.04462098193948378,0.010430214696412086,-0.13758012229489602,0.022026974119798877
Oct-4,0.07065531848457966,-0.02838240783146567,0.0689709630654045,-0.040266188267617034,-5.33686969058326e-4,0.044643275324438854,0.06310553673904121,-0.08923715953087809,0.04700722361274873,-0.01506201816596825,0.004281226032930769,0.04520351336965063,-0.028042774409689712,0.01853839903209547,0.12130120117467094,0.017400960211819423,0.06858585453671885,-0.14661823271255647,0.007235404277806964,-0.055075199190414426,-0.01153954898041312,-0.0010520209332276764,0.005146881264634997,0.039892594634860626,0.08098929937297282,0.004137368750289161,0.03115039256356729,0.06065068728152124,0.03948270659179245,0.23896680692762348,0.033668542278921125,0.03823247195682603,-0.05681768972712875,0.02370111397988171,-0.07118568342059949,-0.04270565819246386
P-Cadherin,-0.06014791426786787,0.11438915591376467,-0.041033561394202424,0.08324745081971012,-0.012436774005311914,-0.013147042960007385,-0.07611833042041244,-0.059983916398254046,-0.009799897691951453,-0.023109263567926447,-0.022554942164278557,-0.08019438034589431,0.05035967986970347,-0.04513314371685242,0.16258329848445552,-0.0929707860732287,-0.1318530598792036,-0.1884651125428519,-0.0806222556388948,-0.23516284120412156,-0.08226431759401603,-0.09441398646430985,0.3918057884228665,0.0722763403029911,0.5498322630306869,0.19060485222743828,0.009560190125780176,0.021963247317999698,0.04193922566328453,0.04006032267276644,0.019954374218597703,-0.10043585010688572,0.10905708816442208,-0.0350292079857268,0.003438050123785055,-0.025751357102067135
P-Met_pY1234_Y1235,-0.008147841002887771,0.09956940955866322,-0.017940211416308756,0.11357086914270109,0.02762423387236213,-0.013415208166817974,0.0565318541921711,0.04874954958714927,0.02330657264963851,0.08355904870489615,0.025393033897061833,0.20266473072519806,0.07880534362757996,0.03109153243888544,0.09273993017056349,-3.168843510601282e-4,-0.01360426628815163,0.2554257977205647,-0.027151238072656143,0.16931993449426697,0.02953790173900065,-0.005302211681524293,0.016717210089946342,-0.015357486490489923,0.026791061989749416,-0.02337057795067911,0.05567126806311208,0.008416367766359074,0.012675306009563935,0.04281633234398343,0.021317952752275524,0.006941096004104286,0.013893687779914517,-0.009767454168337988,-0.01976872349221881,-1.8227782375558637e-4
p16INK4a,0.018421771610609757,7.100781999265175e-4,-0.07555022743761945,-0.1330517502530277,-0.020756598221731065,0.05717102472531442,0.005704713289492626,-0.04546558956135401,-0.01064639713639042,-0.15102391853404515,-0.019645567770962314,0.03540812188436944,-0.06098891513993726,-0.035018285427040635,-0.19554180176396624,-0.002281117291868878,-0.0712506334516224,-0.02113057663605259,-0.03298791599133007,-0.006670613389550614,-0.05222213805873248,-0.05883971417099381,-0.1041141022227403,-0.015136137141991657,-0.06291443972563263,0.07738121640227637,0.12332077805860375,0.08374718430056274,0.06331757959264386,0.11957694271481413,0.09175526465591004,0.02309066271237391,-0.14097728145683225,0.05280110361959605,-0.29187765836695145,-0.04144878670317989
p21,0.07599443150821748,-0.36235642833407217,0.12566138668102164,-0.6916533845219939,0.0662427192499145,0.43992209880180466,0.23772274687813824,-0.2941221244877092,0.12525056300660178,-0.9430097267427964,0.12375465513409667,0.2138646595551385,-0.30268707615806684,0.019033425605949315,-0.47060020758515625,0.03256122465499111,0.23507822029501838,-0.32433604450907205,-0.02063840101166758,-0.5536586591990711,0.04890392827921796,0.19277502742094668,-0.4305172613199114,0.04228076297655854,-0.3617272545628612,0.1648324671913848,0.5710492417082533,0.7586481282203053,0.4299747037937524,1.152988502500241,0.5406098182833265,0.20780432259414555,-0.16800589458626994,0.07851149013658162,-0.6481377251449743,0.028954203457160224
p27_pT198,0.001977880286683657,0.04666675913166859,-0.003108454806570413,-0.07936106198829757,0.021042576853420605,0.018642821492853158,0.02284439456655134,0.01583626483725533,0.04890636572115641,-0.020054528276995488,0.05624198870457644,0.0028597083148559905,-0.01369346426020687,-0.0314074697226016,-0.06834735255907619,-0.04725488526237295,-0.051292205942347624,-0.027033880141527727,0.06595563429501784,-0.08565469621036755,0.0854628914792675,-0.04309825815309901,-0.0943113183642008,-0.017249499777014954,-0.11086570329488658,-0.03639656436797563,-0.06638858003302808,-0.027405243083450836,-0.03906051058280942,0.13173699590152563,-0.029579606879547,-0.025526842371895026,0.19272622158485242,0.036603382581909545,0.010649355649423379,0.08069587012864875
p27-Kip-1,-0.00755677099641801,0.013994256957513648,-0.029650294874348077,0.015934140553133382,-0.03664306989409468,0.009001927354562733,-0.02275776304996221,-0.05271945626470573,-0.02709546156325642,-0.012433557696039464,-0.028680288175105036,-0.0034103303410691226,0.02805215311453826,-0.01537192543290701,0.12454515663652141,0.018934967568223705,-0.0455253406997535,-0.11725923439793255,-0.08605982197519622,0.047038873649207336,-0.021308507621138065,-0.07094232985226535,-0.08654565922860674,-0.024281496649582682,0.10967920159470544,-0.0648633498584729,0.05765230546061264,0.21104034677448633,0.05677537436910089,0.4309946825979073,0.054028213939643265,-0.06899487388206019,-0.14715854783312995,-0.04183427580473549,-0.12680343000038846,-0.06683753462904611
p38_pT180_Y182,0.06998725486864546,-0.019103169329802397,0.12994509484041358,-0.1108069755781247,0.06470967918260082,-0.13014489770381313,0.026424872367534206,-0.0651640614440613,0.004571794106160963,-0.1318272152260095,-0.025530745188291633,0.002061540071391007,-0.09150724787371478,0.014534985552764113,-0.17999193463366245,-0.034297340406522436,0.1785347016583918,0.12713599881181548,0.19625746162772786,0.4037684515303228,0.1323036674946062,0.05909102382988653,0.10331734341814022,0.0663061764065241,0.12286207128845678,-0.026830604449681432,-0.17042404975335632,-0.18416850389140718,-0.09930727870919519,-0.03442880419446571,-0.14976584027605996,0.17710409942264432,0.23109408857460842,0.12212563167645166,-0.051358075991000694,0.23917449858770037
